sample_id,label,pred,confidence,E_drift,drift_type,severity,struct_drift,w_1,w_2,w_3,w_4,view_mask_1,view_mask_2,view_mask_3,view_mask_4
182,1,1,0.999994158744812,3.0509434509440325e-05,normal,0.0,0.0,0.05888056010007858,0.5439524054527283,0.3971670866012573,0.0,1,1,1,0
183,1,1,0.9999992847442627,4.224907115712995e-06,normal,0.0,0.0,9.99999993922529e-09,0.9361456036567688,0.06385438144207001,0.0,1,1,1,0
184,1,1,0.9999990463256836,6.413034952856833e-06,normal,0.0,0.0,0.16392704844474792,0.5314258933067322,0.3046470582485199,0.0,1,1,1,0
185,1,1,0.9999991655349731,5.3651701819035225e-06,normal,0.0,0.0,0.15493376553058624,0.1973220407962799,0.6477442383766174,0.0,1,1,1,0
186,2,1,0.9775517582893372,0.03897826746106148,normal,0.0,0.0,0.022223003208637238,0.9771106243133545,0.0006663894164375961,0.0,1,1,1,0
187,1,1,0.9999940395355225,3.175574238412082e-05,normal,0.0,0.0,0.3512403666973114,0.416458398103714,0.23230122029781342,0.0,1,1,1,0
188,1,1,0.9999972581863403,1.5968216757755727e-05,normal,0.0,0.0,0.22178862988948822,0.6236876845359802,0.15452368557453156,0.0,1,1,1,0
189,1,1,0.9999933242797852,3.4914351999759674e-05,normal,0.0,0.0,0.11912593245506287,0.7530488967895508,0.12782524526119232,0.0,1,1,1,0
190,1,1,0.9999971389770508,1.6103562302305363e-05,normal,0.0,0.0,0.04148820415139198,0.8959713578224182,0.0625404566526413,0.0,1,1,1,0
191,1,1,0.9999990463256836,6.376437795552192e-06,normal,0.0,0.0,0.4852214753627777,0.38099193572998047,0.13378658890724182,0.0,1,1,1,0
192,1,1,0.9999901056289673,5.0248756451765075e-05,normal,0.0,0.0,0.4904753863811493,0.3999015986919403,0.1096230298280716,0.0,1,1,1,0
193,1,1,0.9999483823776245,0.00021921287407167256,normal,0.0,0.0,0.0202619805932045,0.5080791115760803,0.4716588854789734,0.0,1,1,1,0
194,1,1,0.9999986886978149,8.45076374389464e-06,normal,0.0,0.0,0.21626253426074982,0.35209083557128906,0.4316466450691223,0.0,1,1,1,0
195,1,1,0.9999991655349731,5.5527111726405565e-06,normal,0.0,0.0,0.12805244326591492,0.2550763487815857,0.616871178150177,0.0,1,1,1,0
196,1,1,0.9700442552566528,0.05085353925824165,normal,0.0,0.0,0.01085050217807293,0.8837705850601196,0.10537891089916229,0.0,1,1,1,0
197,1,1,0.9999991655349731,5.3969520195096266e-06,normal,0.0,0.0,0.06640325486660004,0.7437020540237427,0.1898946613073349,0.0,1,1,1,0
198,1,1,0.9999967813491821,1.7747428501024842e-05,normal,0.0,0.0,0.02552584931254387,0.048234403133392334,0.9262397885322571,0.0,1,1,1,0
199,8,1,0.9888592958450317,0.023718103766441345,normal,0.0,0.0,0.43248045444488525,0.17170599102973938,0.39581358432769775,0.0,1,1,1,0
200,1,1,0.999994158744812,3.065252531087026e-05,normal,0.0,0.0,0.009374452754855156,0.8972952961921692,0.09333015978336334,0.0,1,1,1,0
201,1,8,0.9347736239433289,0.0990266278386116,normal,0.0,0.0,0.038471072912216187,0.08868627995252609,0.8728426098823547,0.0,1,1,1,0
202,2,2,0.41883614659309387,0.4859940707683563,normal,0.0,0.0,0.08316006511449814,0.7560908794403076,0.16074907779693604,0.0,1,1,1,0
203,1,1,0.9999985694885254,8.221192729251925e-06,normal,0.0,0.0,0.4027606248855591,9.99999993922529e-09,0.5972393751144409,0.0,1,1,1,0
204,1,1,0.9999996423721313,2.55397003456892e-06,normal,0.0,0.0,0.6375781893730164,0.3495468497276306,0.012874961830675602,0.0,1,1,1,0
205,1,1,0.9999889135360718,5.620457886834629e-05,normal,0.0,0.0,0.002843656810000539,0.034303080290555954,0.9628532528877258,0.0,1,1,1,0
206,1,1,0.9999983310699463,9.906363629852422e-06,normal,0.0,0.0,0.195977121591568,0.7408351302146912,0.06318773329257965,0.0,1,1,1,0
207,1,1,0.999998927116394,6.56869497106527e-06,normal,0.0,0.0,0.14034686982631683,0.5883246064186096,0.27132853865623474,0.0,1,1,1,0
208,1,1,0.999997615814209,1.3051723726675846e-05,normal,0.0,0.0,0.07420941442251205,0.6123548746109009,0.31343576312065125,0.0,1,1,1,0
209,1,1,0.9981337189674377,0.005154532380402088,normal,0.0,0.0,0.028766578063368797,0.9603056311607361,0.010927816852927208,0.0,1,1,1,0
210,1,1,0.9999982118606567,1.1031866051780526e-05,normal,0.0,0.0,0.12380558252334595,0.11346221715211868,0.7627321481704712,0.0,1,1,1,0
211,1,1,0.9999986886978149,8.158452146744821e-06,normal,0.0,0.0,0.3462038040161133,0.3571455478668213,0.29665064811706543,0.0,1,1,1,0
212,1,1,0.9999978542327881,1.2667421287915204e-05,normal,0.0,0.0,0.027177700772881508,0.9575182795524597,0.015304023399949074,0.0,1,1,1,0
213,1,1,0.9999997615814209,2.067227569568786e-06,normal,0.0,0.0,0.3131658732891083,0.2829607427120209,0.4038734436035156,0.0,1,1,1,0
214,1,1,0.9999866485595703,6.767087324988097e-05,normal,0.0,0.0,0.05139851197600365,0.8302351236343384,0.11836639046669006,0.0,1,1,1,0
215,1,1,0.9999996423721313,2.2641454506810987e-06,normal,0.0,0.0,9.99999993922529e-09,0.4557431638240814,0.5442568063735962,0.0,1,1,1,0
216,1,1,0.9999494552612305,0.00022064374934416264,normal,0.0,0.0,0.1474708765745163,0.6745358109474182,0.1779932826757431,0.0,1,1,1,0
217,8,1,0.9789851903915405,0.03896939009428024,normal,0.0,0.0,0.050491105765104294,0.1052522137761116,0.8442566990852356,0.0,1,1,1,0
218,8,1,0.9921165108680725,0.01850048266351223,normal,0.0,0.0,0.6110278964042664,0.03501313552260399,0.35395899415016174,0.0,1,1,1,0
219,1,1,0.9108709692955017,0.13609828054904938,normal,0.0,0.0,0.17443729937076569,0.01956486701965332,0.8059978485107422,0.0,1,1,1,0
220,1,1,0.999976634979248,0.00011657489812932909,normal,0.0,0.0,0.013026154600083828,0.9506375789642334,0.036336254328489304,0.0,1,1,1,0
221,1,1,0.9999979734420776,1.1697356057993602e-05,normal,0.0,0.0,0.02554454654455185,0.5343526601791382,0.44010281562805176,0.0,1,1,1,0
222,1,1,0.9998045563697815,0.000765298493206501,normal,0.0,0.0,0.2376943677663803,0.23962612450122833,0.5226794481277466,0.0,1,1,1,0
223,1,1,0.999997615814209,1.4122635548119433e-05,normal,0.0,0.0,0.34001150727272034,0.409035325050354,0.25095316767692566,0.0,1,1,1,0
224,1,1,0.9999992847442627,4.85782175019267e-06,normal,0.0,0.0,0.47310611605644226,0.19965505599975586,0.3272388279438019,0.0,1,1,1,0
225,1,1,0.9999994039535522,4.241081114741974e-06,normal,0.0,0.0,0.2978377640247345,0.4700503945350647,0.2321118414402008,0.0,1,1,1,0
226,1,1,0.9999932050704956,3.556512820068747e-05,normal,0.0,0.0,0.008314244449138641,0.9863842725753784,0.0053014811128377914,0.0,1,1,1,0
227,1,1,0.9999984502792358,8.951038580562454e-06,normal,0.0,0.0,0.010476099327206612,0.8819665908813477,0.10755728930234909,0.0,1,1,1,0
228,1,1,0.9999991655349731,5.152875473868335e-06,normal,0.0,0.0,0.18434709310531616,0.17292366921901703,0.6427292823791504,0.0,1,1,1,0
229,1,1,0.9999977350234985,1.3378104085859377e-05,normal,0.0,0.0,0.3147207200527191,0.19231775403022766,0.4929615557193756,0.0,1,1,1,0
230,1,1,0.9999988079071045,7.243751497298945e-06,normal,0.0,0.0,0.283012330532074,0.4064352810382843,0.3105523884296417,0.0,1,1,1,0
231,1,1,0.9999994039535522,3.36824973601324e-06,normal,0.0,0.0,9.99999993922529e-09,1.0,9.99999993922529e-09,0.0,1,1,1,0
232,1,1,0.9999959468841553,2.2014692149241455e-05,normal,0.0,0.0,0.0009856579126790166,0.9973911643028259,0.001623181626200676,0.0,1,1,1,0
233,1,1,0.9999994039535522,3.867600298690377e-06,normal,0.0,0.0,0.5511594414710999,0.0908551961183548,0.35798531770706177,0.0,1,1,1,0
234,1,1,0.9999992847442627,4.0372669900534675e-06,normal,0.0,0.0,0.989804744720459,9.99999993922529e-09,0.010195286944508553,0.0,1,1,1,0
235,1,1,0.9999922513961792,4.078602432855405e-05,normal,0.0,0.0,0.06328164041042328,0.10764916241168976,0.829069197177887,0.0,1,1,1,0
236,1,1,0.9999979734420776,1.1305889529467095e-05,normal,0.0,0.0,9.99999993922529e-09,0.39495447278022766,0.6050455570220947,0.0,1,1,1,0
237,1,1,0.9999887943267822,5.7253600971307606e-05,normal,0.0,0.0,0.0969349667429924,0.8761482834815979,0.026916738599538803,0.0,1,1,1,0
238,1,1,0.9999991655349731,4.879414063907461e-06,normal,0.0,0.0,0.0803888738155365,0.5302509069442749,0.3893602192401886,0.0,1,1,1,0
239,1,1,0.999980092048645,9.413836960447952e-05,normal,0.0,0.0,0.42912474274635315,0.057013776153326035,0.5138615369796753,0.0,1,1,1,0
240,8,1,0.9962038397789001,0.00991908647119999,normal,0.0,0.0,0.02578814886510372,0.021654464304447174,0.952557384967804,0.0,1,1,1,0
241,1,1,0.9999969005584717,1.733497265377082e-05,normal,0.0,0.0,0.08233588933944702,0.85025954246521,0.06740450859069824,0.0,1,1,1,0
242,1,1,0.9999921321868896,3.9769423892721534e-05,normal,0.0,0.0,0.19669079780578613,0.763811469078064,0.03949766978621483,0.0,1,1,1,0
243,2,9,0.8020274639129639,0.2629850208759308,normal,0.0,0.0,0.6247044205665588,0.01499045267701149,0.3603051006793976,0.0,1,1,1,0
244,1,1,0.9999978542327881,1.213124687637901e-05,normal,0.0,0.0,0.8463320136070251,0.006045691203325987,0.14762228727340698,0.0,1,1,1,0
245,1,1,0.9999991655349731,5.083750238554785e-06,normal,0.0,0.0,9.99999993922529e-09,1.0,9.99999993922529e-09,0.0,1,1,1,0
246,1,1,0.9999983310699463,9.543454325466882e-06,normal,0.0,0.0,0.28369393944740295,0.4604833722114563,0.25582271814346313,0.0,1,1,1,0
247,1,1,0.9999903440475464,4.859044202021323e-05,normal,0.0,0.0,0.5921714901924133,0.1017652079463005,0.30606335401535034,0.0,1,1,1,0
248,1,1,0.999998927116394,6.862564532639226e-06,normal,0.0,0.0,0.6174918413162231,0.21527741849422455,0.16723069548606873,0.0,1,1,1,0
249,1,1,0.9999990463256836,5.79675270273583e-06,normal,0.0,0.0,0.25260722637176514,0.40592166781425476,0.3414710760116577,0.0,1,1,1,0
250,1,1,0.9999885559082031,5.633205728372559e-05,normal,0.0,0.0,0.11457916349172592,0.8508458137512207,0.03457505255937576,0.0,1,1,1,0
251,1,1,0.9999983310699463,9.420365131518338e-06,normal,0.0,0.0,0.830059826374054,0.14759966731071472,0.02234051749110222,0.0,1,1,1,0
252,1,1,0.9997945427894592,0.0008056035730987787,normal,0.0,0.0,0.7287754416465759,0.18835562467575073,0.0828690305352211,0.0,1,1,1,0
253,1,1,0.9999963045120239,2.0728559320559725e-05,normal,0.0,0.0,0.43482860922813416,0.40243270993232727,0.16273869574069977,0.0,1,1,1,0
254,1,1,0.9999994039535522,3.0414175853366032e-06,normal,0.0,0.0,0.40365153551101685,9.99999993922529e-09,0.5963484644889832,0.0,1,1,1,0
255,1,1,0.9999991655349731,5.394504569267156e-06,normal,0.0,0.0,0.5734825730323792,0.21347615122795105,0.2130413055419922,0.0,1,1,1,0
256,1,1,0.9999977350234985,1.2700587831204757e-05,normal,0.0,0.0,0.1248016208410263,0.8611394762992859,0.01405888982117176,0.0,1,1,1,0
257,13,13,0.9992244243621826,0.002509478712454438,normal,0.0,0.0,0.21699464321136475,0.04769138619303703,0.7353139519691467,0.0,1,1,1,0
258,1,1,0.9999980926513672,1.109898312279256e-05,normal,0.0,0.0,0.7073511481285095,0.09604866057634354,0.19660013914108276,0.0,1,1,1,0
259,2,1,0.6619150638580322,0.3855091333389282,normal,0.0,0.0,0.5403769016265869,0.284678190946579,0.17494496703147888,0.0,1,1,1,0
260,1,1,0.9999997615814209,1.6364620023523457e-06,normal,0.0,0.0,0.41590434312820435,0.559844434261322,0.02425127662718296,0.0,1,1,1,0
261,1,1,0.9999785423278809,0.00010312039376003668,normal,0.0,0.0,0.13302519917488098,0.38188159465789795,0.4850931763648987,0.0,1,1,1,0
262,1,1,0.9999983310699463,9.879479875962716e-06,normal,0.0,0.0,0.34443843364715576,0.236833855509758,0.41872772574424744,0.0,1,1,1,0
263,1,1,0.9999996423721313,2.8075676254957216e-06,normal,0.0,0.0,0.41220739483833313,0.3464595377445221,0.24133311212062836,0.0,1,1,1,0
264,1,1,0.999998927116394,6.46998569209245e-06,normal,0.0,0.0,0.24188347160816193,0.2743593752384186,0.48375722765922546,0.0,1,1,1,0
265,1,1,0.9999994039535522,3.350118959133397e-06,normal,0.0,0.0,0.5236343145370483,0.47636568546295166,9.99999993922529e-09,0.0,1,1,1,0
266,1,1,0.9999996423721313,2.5372098662046483e-06,normal,0.0,0.0,0.10934323072433472,0.22196877002716064,0.6686879992485046,0.0,1,1,1,0
267,1,1,0.9999978542327881,1.2809747204300947e-05,normal,0.0,0.0,0.2742057740688324,0.45816856622695923,0.26762568950653076,0.0,1,1,1,0
268,1,1,0.9999990463256836,5.797555786557496e-06,normal,0.0,0.0,0.0771176889538765,0.6635645627975464,0.2593177556991577,0.0,1,1,1,0
269,1,1,0.9999872446060181,6.183956429595128e-05,normal,0.0,0.0,0.3262968361377716,0.19080372154712677,0.48289942741394043,0.0,1,1,1,0
270,1,1,0.9999986886978149,8.411841008637566e-06,normal,0.0,0.0,0.20905199646949768,0.458395779132843,0.3325522243976593,0.0,1,1,1,0
271,2,1,0.9997879862785339,0.0007746533374302089,normal,0.0,0.0,0.1376153975725174,0.027965884655714035,0.8344187140464783,0.0,1,1,1,0
272,1,1,0.9999969005584717,1.7375630704918876e-05,normal,0.0,0.0,0.28851190209388733,0.47170954942703247,0.2397785782814026,0.0,1,1,1,0
273,1,1,0.9999995231628418,3.7475490444194293e-06,normal,0.0,0.0,0.03155696764588356,0.0845348909497261,0.8839081525802612,0.0,1,1,1,0
274,1,1,0.9999837875366211,8.015897765289992e-05,normal,0.0,0.0,0.26519593596458435,0.24628932774066925,0.4885147213935852,0.0,1,1,1,0
275,1,1,0.9999518394470215,0.00022485802765004337,normal,0.0,0.0,0.47905755043029785,0.38811203837394714,0.1328303962945938,0.0,1,1,1,0
276,1,1,0.999998927116394,6.023916284902953e-06,normal,0.0,0.0,0.029780376702547073,0.4779936373233795,0.4922259449958801,0.0,1,1,1,0
277,1,1,0.9999140501022339,0.00035698505234904587,normal,0.0,0.0,0.6739187836647034,0.12107957154512405,0.20500165224075317,0.0,1,1,1,0
278,1,1,0.9999986886978149,7.72915609559277e-06,normal,0.0,0.0,0.6198153495788574,0.20107588171958923,0.17910879850387573,0.0,1,1,1,0
279,1,1,0.9999988079071045,6.744576239725575e-06,normal,0.0,0.0,0.015899987891316414,0.43229278922080994,0.5518072843551636,0.0,1,1,1,0
280,1,1,0.9999614953994751,0.00017970112094189972,normal,0.0,0.0,0.04676401987671852,0.9134071469306946,0.03982876241207123,0.0,1,1,1,0
281,1,1,0.9999977350234985,1.3266192581795622e-05,normal,0.0,0.0,0.07923021912574768,0.17127728462219238,0.7494924664497375,0.0,1,1,1,0
282,1,1,0.9999619722366333,0.00016868810052983463,normal,0.0,0.0,0.007691014092415571,0.9790460467338562,0.013262929394841194,0.0,1,1,1,0
283,1,1,0.9999988079071045,7.667021236557048e-06,normal,0.0,0.0,0.05719831958413124,0.06709647923707962,0.8757051825523376,0.0,1,1,1,0
284,1,1,0.9999985694885254,9.372087333758827e-06,normal,0.0,0.0,0.855607271194458,0.05535193532705307,0.08904074132442474,0.0,1,1,1,0
285,1,1,0.9999988079071045,7.537917099398328e-06,normal,0.0,0.0,0.08113279938697815,0.5990869402885437,0.3197803199291229,0.0,1,1,1,0
286,2,1,0.7455748915672302,0.21335148811340332,normal,0.0,0.0,0.962873101234436,0.03450201079249382,0.0026248826179653406,0.0,1,1,1,0
287,1,1,0.9999970197677612,1.636376509850379e-05,normal,0.0,0.0,0.021899772807955742,0.3305031657218933,0.6475970149040222,0.0,1,1,1,0
288,1,1,0.9999988079071045,7.004684448475018e-06,normal,0.0,0.0,0.2890944182872772,0.258357971906662,0.4525475800037384,0.0,1,1,1,0
289,1,1,0.9946643114089966,0.014583075419068336,normal,0.0,0.0,0.3639936149120331,0.213591530919075,0.4224148392677307,0.0,1,1,1,0
290,1,1,0.9999943971633911,2.946428139694035e-05,normal,0.0,0.0,0.09078076481819153,0.5968385338783264,0.31238076090812683,0.0,1,1,1,0
291,1,1,0.9999942779541016,3.065255441470072e-05,normal,0.0,0.0,0.35369476675987244,0.2699085474014282,0.3763967454433441,0.0,1,1,1,0
292,2,1,0.9999836683273315,7.970999286044389e-05,normal,0.0,0.0,0.9732738733291626,0.0054108151234686375,0.021315308287739754,0.0,1,1,1,0
293,1,1,0.9999995231628418,3.1415943340107333e-06,normal,0.0,0.0,0.10180758684873581,0.27968257665634155,0.618509829044342,0.0,1,1,1,0
294,1,1,0.9999996423721313,2.922614612543839e-06,normal,0.0,0.0,0.17885564267635345,0.51805579662323,0.30308860540390015,0.0,1,1,1,0
295,1,1,0.9999984502792358,9.464987670071423e-06,normal,0.0,0.0,0.2081415206193924,0.38920944929122925,0.40264907479286194,0.0,1,1,1,0
296,1,1,0.9999991655349731,5.516825240192702e-06,normal,0.0,0.0,0.044696591794490814,0.08678249269723892,0.8685209155082703,0.0,1,1,1,0
297,1,1,0.9999977350234985,1.286773658648599e-05,normal,0.0,0.0,0.9083738327026367,0.07525757700204849,0.016368508338928223,0.0,1,1,1,0
298,1,1,0.9999978542327881,1.2650284588744398e-05,normal,0.0,0.0,0.45666247606277466,0.26202306151390076,0.2813144624233246,0.0,1,1,1,0
299,8,1,0.998289167881012,0.005203906912356615,normal,0.0,0.0,0.4226464331150055,0.039833568036556244,0.5375199317932129,0.0,1,1,1,0
300,2,1,0.9782558083534241,0.044614650309085846,normal,0.0,0.0,0.7569454908370972,0.1551603376865387,0.08789414167404175,0.0,1,1,1,0
301,1,1,0.9980137348175049,0.0063915248028934,normal,0.0,0.0,0.3674718141555786,0.2283274084329605,0.4042007625102997,0.0,1,1,1,0
302,1,1,0.9998657703399658,0.000537895190063864,normal,0.0,0.0,0.00039145679329521954,0.00011024135892512277,0.9994982481002808,0.0,1,1,1,0
303,1,1,0.999997615814209,1.3510343706002459e-05,normal,0.0,0.0,0.05161838233470917,0.10253827273845673,0.8458433151245117,0.0,1,1,1,0
304,1,1,0.9999971389770508,1.557675022922922e-05,normal,0.0,0.0,0.1295577436685562,0.04051145166158676,0.82993084192276,0.0,1,1,1,0
305,1,1,0.9999986886978149,7.988523066160269e-06,normal,0.0,0.0,0.34457793831825256,0.5740998983383179,0.08132217824459076,0.0,1,1,1,0
306,1,1,0.9999994039535522,3.593455403461121e-06,normal,0.0,0.0,0.20754407346248627,0.4534464180469513,0.33900952339172363,0.0,1,1,1,0
307,3,3,0.9099301695823669,0.11546347290277481,normal,0.0,0.0,0.6860973238945007,0.1325366050004959,0.18136607110500336,0.0,1,1,1,0
308,1,1,0.9999958276748657,2.2061871277401224e-05,normal,0.0,0.0,0.0446486733853817,0.9049786329269409,0.05037275329232216,0.0,1,1,1,0
309,1,1,0.9999995231628418,3.423752559683635e-06,normal,0.0,0.0,0.5784817934036255,0.22683961689472198,0.19467857480049133,0.0,1,1,1,0
310,1,1,0.9999984502792358,9.397301255376078e-06,normal,0.0,0.0,0.5501713156700134,0.1471768021583557,0.30265191197395325,0.0,1,1,1,0
311,1,1,0.9999991655349731,4.867292318522232e-06,normal,0.0,0.0,0.3328860104084015,0.29713577032089233,0.36997824907302856,0.0,1,1,1,0
312,1,1,0.9999986886978149,7.70002316130558e-06,normal,0.0,0.0,0.010838061571121216,0.9854607582092285,0.00370114017277956,0.0,1,1,1,0
313,1,1,0.9999982118606567,1.1014843948942143e-05,normal,0.0,0.0,0.9321979284286499,0.015601848252117634,0.05220021679997444,0.0,1,1,1,0
314,1,1,0.9999994039535522,4.532515049504582e-06,normal,0.0,0.0,0.18576031923294067,0.060969386249780655,0.7532703280448914,0.0,1,1,1,0
315,1,1,0.9999985694885254,8.625232112535741e-06,normal,0.0,0.0,0.9172312617301941,0.04996367543935776,0.03280505910515785,0.0,1,1,1,0
316,1,1,0.9999926090240479,3.906737401848659e-05,normal,0.0,0.0,0.8966373801231384,0.05244520306587219,0.05091748759150505,0.0,1,1,1,0
317,1,1,0.9999958276748657,2.3665314074605703e-05,normal,0.0,0.0,0.3701256513595581,0.4634060263633728,0.1664683073759079,0.0,1,1,1,0
318,1,1,0.9999980926513672,1.0909023330896161e-05,normal,0.0,0.0,0.000248156109591946,0.9972295165061951,0.002522354247048497,0.0,1,1,1,0
319,1,1,0.9999984502792358,9.609051630832255e-06,normal,0.0,0.0,0.032315872609615326,0.9521034359931946,0.015580736100673676,0.0,1,1,1,0
320,1,1,0.9999995231628418,3.499539616313996e-06,normal,0.0,0.0,0.06047133356332779,0.8870364427566528,0.05249223858118057,0.0,1,1,1,0
321,1,1,0.9999990463256836,6.097937784943497e-06,normal,0.0,0.0,0.6703397631645203,0.09526011347770691,0.23440012335777283,0.0,1,1,1,0
322,1,1,0.9999853372573853,7.451356941601261e-05,normal,0.0,0.0,0.03728026896715164,0.6969878673553467,0.2657318413257599,0.0,1,1,1,0
323,1,1,0.9999572038650513,0.00017443750402890146,normal,0.0,0.0,0.938269853591919,0.043704524636268616,0.018025599420070648,0.0,1,1,1,0
324,1,1,0.9999963045120239,2.056364064628724e-05,normal,0.0,0.0,0.015133917331695557,0.8640722632408142,0.12079378962516785,0.0,1,1,1,0
325,1,1,0.9999986886978149,8.475559297949076e-06,normal,0.0,0.0,0.4605632722377777,0.29369688034057617,0.2457398921251297,0.0,1,1,1,0
326,1,1,0.9999992847442627,4.027696377306711e-06,normal,0.0,0.0,9.99999993922529e-09,9.99999993922529e-09,1.0,0.0,1,1,1,0
327,1,1,0.9999988079071045,6.917196060385322e-06,normal,0.0,0.0,0.13473926484584808,0.24608096480369568,0.6191797852516174,0.0,1,1,1,0
328,1,1,0.9999995231628418,3.0850023904349655e-06,normal,0.0,0.0,0.42391616106033325,0.37806692719459534,0.19801685214042664,0.0,1,1,1,0
329,1,1,0.9999990463256836,5.4702095440006815e-06,normal,0.0,0.0,1.0,9.99999993922529e-09,9.99999993922529e-09,0.0,1,1,1,0
330,1,1,0.9999992847442627,4.194948814983945e-06,normal,0.0,0.0,0.22863152623176575,0.5241172313690186,0.2472512274980545,0.0,1,1,1,0
331,2,1,0.9988133907318115,0.003569022985175252,normal,0.0,0.0,0.014463699422776699,0.1329008787870407,0.852635383605957,0.0,1,1,1,0
