t,sample_id,label,u,c_comm,proxy_acc,cost,G,Y_bw,Q_net,active_views,active_token_ratio_sum,network_state,bandwidth_mbps,effective_bandwidth_mbps,B_t,is_disconnected,comm_delay_ms,e2e_delay_ms,deadline_met,transmission_success,business_available,real_pred,real_conf,real_correct,traj_pred,traj_correct,w_1,w_2,w_3,w_4,v_1,v_2,v_3,v_4,k_1,k_2,k_3,k_4
71,71,0,0,0.0,0.9998663663864136,0.3789499358383986,15.369710754582165,0.20000000000000018,0.0,3,0.4441706373694766,GOOD,104.32996209458102,102.83719412028083,2.570929853007021,0,0.0,80.0,1,1,1,0,0.9998663663864136,1,0,1,0.09302273392677307,0.22381870448589325,0.587267279624939,0.09589128941297531,0,1,1,1,0.0,0.1,0.2441706373694766,0.1
72,72,0,1,6.2,0.9999866485595703,0.3333986992258198,14.899888005636859,0.0,0.0,3,0.41662073140049594,GOOD,50.484620124585064,50.35966684925986,1.2589916712314966,0,0.0,80.0,1,1,1,0,0.9999866485595703,1,0,1,0.12943729758262634,0.506748378276825,0.2952173054218292,0.06859700381755829,1,1,1,0,0.1,0.2166207314004959,0.1,0.0
73,73,0,0,0.0,0.9999690055847168,0.3833981996291976,15.52735011670666,3.2,0.9928688553467714,3,0.44676995671815967,WEAK,9.15640748884893,8.285245786129142,0.20713114465322857,0,0.0,80.0,1,1,1,0,0.9999690055847168,1,0,1,0.0878869965672493,0.14775563776493073,0.16919216513633728,0.5951652526855469,0,1,1,1,0.0,0.1,0.1,0.24676995671815968
74,74,0,0,0.0,0.9999922513961792,0.3216661206014432,15.429156256559297,0.20000000000000018,0.7119193497319103,3,0.40922446269892265,WEAK,13.931555829744484,11.237980224594441,0.28094950561486104,0,0.0,80.0,1,1,1,0,0.9999922513961792,1,0,1,0.4520255923271179,9.99999993922529e-09,0.19946004450321198,0.3485143184661865,1,0,1,1,0.1875340582967773,0.0,0.1,0.12169040440214537
75,75,0,1,6.2,0.9999610185623169,0.24398205031268072,12.101013417213792,0.0,0.27080203542122894,3,0.35640013902433365,WEAK,18.646551727616487,17.644692572427253,0.44111731431068135,0,0.0,80.0,1,1,1,0,0.9999610185623169,1,0,1,0.35104942321777344,0.21753378212451935,0.18945880234241486,0.24195800721645355,1,1,0,1,0.1564001390243336,0.1,0.0,0.1
76,76,0,0,0.0,0.9999938011169434,0.3600040327819301,15.179750459335164,3.2,1.157603607195645,3,0.4329249439232806,WEAK,13.411552010259532,12.527937129023353,0.31319842822558386,0,0.0,80.0,1,1,1,0,0.9999938011169434,1,0,1,0.10769911855459213,0.08124425262212753,0.5536956191062927,0.2573610246181488,1,0,1,1,0.1,0.0,0.23292494392328064,0.1
77,77,0,0,0.0,0.9999899864196777,0.22935258643904421,12.353974648338228,0.20000000000000018,0.0,3,0.34554988082322513,GOOD,73.5291455453043,72.10822140733443,1.8027055351833607,0,0.0,80.0,1,1,1,0,0.9999899864196777,1,0,1,0.159988135099411,0.2485603392124176,0.31307122111320496,0.2783803939819336,0,1,1,1,0.0,0.1,0.13584151551219015,0.109708365311035
78,78,0,1,6.2,0.9999610185623169,0.2446970474366539,12.107456489307298,0.0,0.0,3,0.3569219779339533,GOOD,114.6418577280169,112.7975891350233,2.8199397283755827,0,0.0,80.0,1,1,1,0,0.9999610185623169,1,0,1,0.3522789478302002,0.2174292355775833,0.18943651020526886,0.24085533618927002,1,1,0,1,0.15692197793395327,0.1,0.0,0.1
79,79,0,0,0.0,0.9999921321868896,0.5415011307148947,20.19652222113767,3.2,0.0,3,0.5309560947868113,GOOD,102.78107594017499,102.74441026320564,2.568610256580141,0,0.0,80.0,1,1,1,0,0.9999921321868896,1,0,1,0.05983705073595047,0.03713472932577133,0.023997988551855087,0.879030168056488,1,1,0,1,0.1,0.1,0.0,0.3309560947868112
80,80,0,0,0.0,0.9999986886978149,0.2827997449024455,15.007351563575622,0.20000000000000018,0.0,3,0.3837058611641676,GOOD,106.35428919061891,104.65939088974369,2.6164847722435924,0,0.0,80.0,1,1,1,0,0.9999986886978149,1,0,1,0.286996066570282,0.3967089354991913,9.99999993922529e-09,0.31629499793052673,1,1,0,1,0.1,0.16912956335895377,0.0,0.11457629780521386
81,81,0,1,6.2,0.9999803304672241,0.2646929028810029,12.500861293203068,0.0,0.0,3,0.3712188960777547,GOOD,82.46156724792428,81.46210696088508,2.036552674022127,0,0.0,80.0,1,1,1,0,0.9999803304672241,1,0,1,0.17489412426948547,0.21378140151500702,0.2245461791753769,0.3867783546447754,0,1,1,1,0.0,0.1,0.1,0.17121889607775467
82,82,0,0,0.0,0.9999949932098389,0.3360015520196717,15.893101739151305,3.2,0.0,3,0.418243854359551,GOOD,88.24857258709805,87.52039554552962,2.188009888638241,0,0.0,80.0,1,1,1,0,0.9999949932098389,1,0,1,9.99999993922529e-09,0.23127667605876923,0.5113305449485779,0.2573927640914917,0,1,1,1,0.0,0.1,0.218243854359551,0.1
83,83,0,0,0.0,0.9999872446060181,0.3163189959447456,14.42606084125396,0.20000000000000018,0.0,3,0.4058088959467777,GOOD,74.0705669098808,73.10478889686382,1.8276197224215958,0,0.0,80.0,1,1,1,0,0.9999872446060181,1,0,1,0.08362287282943726,0.1996077001094818,0.4767424464225769,0.24002696573734283,0,1,1,1,0.0,0.1,0.20580889594677773,0.1
84,84,0,1,6.2,0.9999692440032959,0.3525170019954867,14.889236523855702,0.0,0.0,3,0.42839950511485947,GOOD,76.31175056610398,75.93348914793685,1.8983372286984215,0,0.0,80.0,1,1,1,0,0.9999692440032959,1,0,1,0.10401637852191925,0.0926063135266304,0.5404600501060486,0.26291728019714355,1,0,1,1,0.1,0.0,0.22839950511485943,0.1
85,85,0,0,0.0,0.9999847412109375,0.3043750069299614,13.56303575623118,3.2,0.0,3,0.3980736406114149,GOOD,99.68114241947572,98.05321227543264,2.4513303068858163,0,0.0,80.0,1,1,1,0,0.9999847412109375,1,0,1,0.1334463357925415,0.1951068639755249,0.4558260440826416,0.2156207412481308,0,1,1,1,0.0,0.1,0.1980736406114149,0.1
86,86,0,0,0.0,0.9999977350234985,0.3060321405322929,13.842349190545173,0.20000000000000018,0.0,3,0.3991558020325886,GOOD,45.32470855641425,44.7858579050966,1.119646447627415,0,0.0,80.0,1,1,1,0,0.9999977350234985,1,0,1,0.18225155770778656,0.24404463171958923,0.45872458815574646,0.11497921496629715,1,1,1,0,0.1,0.1,0.19915580203258862,0.0
87,87,0,1,6.2,0.9999765157699585,0.3130025226404581,11.71794344856066,0.0,0.0,4,0.403675921507055,GOOD,105.9731352365073,105.31539246914063,2.632884811728516,0,0.0,80.0,1,1,1,0,0.9999765157699585,1,0,1,0.3158527612686157,0.21241889894008636,0.2504705786705017,0.22125771641731262,1,1,1,1,0.10367592150705496,0.1,0.1,0.1
88,88,0,0,0.0,0.999987006187439,0.26292874104020125,12.524093759982474,3.2,0.0,3,0.3699797524206845,GOOD,113.67763779899602,113.30129269456911,2.832532317364228,0,0.0,80.0,1,1,1,0,0.999987006187439,1,0,1,0.3837260603904724,0.22902055084705353,0.2153743952512741,0.17187897861003876,1,1,1,0,0.16997975242068444,0.1,0.1,0.0
89,89,0,0,0.0,0.9999891519546509,0.2190176881343008,11.85665413272459,0.20000000000000018,0.0,3,0.3376746992085421,GOOD,52.28907161536469,52.168294251167474,1.304207356279187,0,0.0,80.0,1,1,1,0,0.9999891519546509,1,0,1,0.19404546916484833,0.24099907279014587,0.2566412389278412,0.3083142638206482,0,1,1,1,0.0,0.1,0.1,0.13767469920854206
90,90,0,1,6.2,0.9999924898147583,0.32168216417887874,13.469798066151387,0.0,0.0,3,0.40923466791183194,GOOD,44.43163273314081,44.27644061920886,1.1069110154802215,0,0.0,80.0,1,1,1,0,0.9999924898147583,1,0,1,0.18398867547512054,0.4861527383327484,0.1714041531085968,0.15845444798469543,1,1,1,0,0.1,0.2092346679118319,0.1,0.0
91,91,0,0,0.0,0.9999886751174927,0.3389668440382006,14.375427413376304,3.2,0.0,3,0.42008535013056003,GOOD,87.2915052888777,86.103093374551,2.152577334363775,0,0.0,80.0,1,1,1,0,0.9999886751174927,1,0,1,0.11299709230661392,0.16572828590869904,0.5165536999702454,0.20472091436386108,0,1,1,1,0.0,0.1,0.22008535013056,0.1
92,92,0,0,0.0,0.9999808073043823,0.2729300409650059,12.99300966068866,0.20000000000000018,0.0,3,0.37695073691630876,GOOD,65.43928775616395,64.77897100406331,1.6194742751015827,0,0.0,80.0,1,1,1,0,0.9999808073043823,1,0,1,0.1789213865995407,0.14587704837322235,0.27415087819099426,0.4010506868362427,1,0,1,1,0.1,0.0,0.1,0.17695073691630872
93,93,0,1,6.2,0.999987006187439,0.26344100111442675,13.300047406508511,0.0,0.0,3,0.3703399900118985,GOOD,108.09053014577648,107.99654529575481,2.6999136323938706,0,0.0,80.0,1,1,1,0,0.999987006187439,1,0,1,0.22308698296546936,0.3576589822769165,0.1077612042427063,0.31149283051490784,1,1,0,1,0.1,0.1513948538074498,0.0,0.11894513620444869
94,94,0,0,0.0,0.9999974966049194,0.256263137589231,12.431673351993702,3.2,0.0,3,0.36525990015779375,GOOD,58.93958968835168,58.64561366049322,1.4661403415123306,0,0.0,80.0,1,1,1,0,0.9999974966049194,1,0,1,0.3713042736053467,0.1733415126800537,0.17381396889686584,0.28154024481773376,1,0,1,1,0.16461582258983135,0.0,0.1,0.10064407756796243
95,95,0,0,0.0,0.9999823570251465,0.29283885887878663,13.410942555866278,0.20000000000000018,0.0,3,0.3904570595698902,GOOD,73.30099405625538,73.2287865372142,1.8307196634303553,0,0.0,80.0,1,1,1,0,0.9999823570251465,1,0,1,0.133197620511055,0.2333107590675354,0.43567973375320435,0.19781193137168884,0,1,1,1,0.0,0.1,0.19045705956989015,0.1
96,96,0,1,6.2,0.9997196793556213,0.39551731177880894,16.08375379097644,0.0,0.0,3,0.4537761594482403,GOOD,81.90023589741098,81.73369684077191,2.043342421019298,0,0.0,80.0,1,1,1,0,0.9997196793556213,1,0,1,0.1839340776205063,0.1341700702905655,0.0651838481426239,0.6167119741439819,1,1,0,1,0.1,0.1,0.0,0.2537761594482403
97,97,0,0,0.0,0.9999796152114868,0.37405947942912604,15.907954452736401,3.2,0.11649536483812284,3,0.4412952563114465,GOOD,44.156949317208344,43.340185406475086,1.0835046351618771,0,0.0,80.0,1,1,1,0,0.9999796152114868,1,0,1,0.017713524401187897,0.06463956832885742,0.38790589570999146,0.5297410488128662,0,1,1,1,0.0,0.1,0.1288152567785626,0.2124799995328839
98,98,0,0,0.0,0.9999970197677612,0.36154928062886654,15.014007681578597,0.20000000000000018,0.0,3,0.43385307243045323,GOOD,107.48599612782021,105.54554468116085,2.6386386170290215,0,0.0,80.0,1,1,1,0,0.9999970197677612,1,0,1,0.247414693236351,0.5564295649528503,0.10093970596790314,0.09521608054637909,1,1,1,0,0.1,0.23385307243045325,0.1,0.0
99,99,0,1,6.2,0.9999959468841553,0.30654513720007986,14.890260279499614,0.0,0.0,3,0.3994902111187666,WEAK,16.436465844924683,13.692864156312373,0.34232160390780936,0,0.0,80.0,1,1,1,0,0.9999959468841553,1,0,1,0.4596221148967743,0.039916619658470154,0.2767846882343292,0.2236766219139099,1,0,1,1,0.19949021111876655,0.0,0.1,0.1
100,100,1,0,0.0,0.9992470741271973,0.37682199067830324,15.802688461990595,3.2,0.8275632583711122,3,0.44292178985871167,WEAK,16.02193438240632,14.897469665155509,0.37243674162888774,0,0.0,80.0,1,1,1,1,0.9992470741271973,1,1,1,0.1257103830575943,0.5834911465644836,0.23197656869888306,0.058821890503168106,1,1,1,0,0.1,0.24292178985871163,0.1,0.0
101,101,1,0,0.0,0.9798672199249268,0.4010513469090891,16.266292985694104,0.20000000000000018,0.5964311390764876,3,0.4569397251115186,WEAK,11.25601166342746,9.245284771784986,0.23113211929462465,0,0.0,80.0,1,1,1,1,0.9798672199249268,1,1,1,0.5129095315933228,0.4647311270236969,0.004873333964496851,0.017486028373241425,1,1,0,1,0.19219293511867644,0.16474678999284217,0.0,0.1
102,102,1,1,6.2,0.997858464717865,0.33598107341123234,15.023435634984711,0.0,0.4057266181324018,3,0.41823110861093216,WEAK,8.931610929806363,7.6281808377634315,0.1907045209440858,0,0.0,80.0,1,1,1,1,0.997858464717865,1,1,1,0.19818070530891418,0.5112944841384888,0.22781024873256683,0.06271454691886902,1,1,1,0,0.1,0.21823110861093217,0.1,0.0
103,103,1,0,0.0,0.9999237060546875,0.5966764777697126,22.096373897488554,3.2,1.5065681719422015,3,0.5573504872932495,WEAK,4.515831397171223,3.966337847608008,0.0991584461902002,0,0.0,80.0,1,1,1,1,0.9999237060546875,1,1,1,0.9792411923408508,0.01596684567630291,0.002551166107878089,0.0022408165968954563,1,1,1,0,0.3573504872932496,0.1,0.1,0.0
104,104,1,0,0.0,0.9843493103981018,0.3943236701823083,15.826207694211408,0.20000000000000018,1.3681702344299655,3,0.453090910834682,WEAK,6.186258929519727,5.53591750048944,0.138397937512236,0,0.0,80.0,1,1,1,1,0.9843493103981018,1,1,1,0.40172672271728516,0.03413095697760582,0.0031623125541955233,0.5609800219535828,1,1,0,1,0.13079863125951008,0.1,0.0,0.22229227957517192
105,105,1,1,6.2,0.7965403199195862,0.5055947139277753,19.32404303556601,0.0,1.1919002754416552,3,0.5130505869733694,WEAK,7.894920159425818,7.050798359532413,0.17626995898831033,0,0.0,80.0,1,1,0,2,0.7965403199195862,0,1,1,0.14190341532230377,0.8140959143638611,0.016988549381494522,0.02701210044324398,1,1,0,1,0.1,0.3130505869733694,0.0,0.1
106,106,1,0,0.0,0.9997991919517517,0.45518232799685904,17.403206214807973,3.2,2.243616334753074,3,0.4868011805855028,WEAK,7.343776542283136,5.93135762754325,0.14828394068858125,0,0.0,80.0,1,1,1,1,0.9997991919517517,1,1,1,0.7233551144599915,0.12023583054542542,0.06479430943727493,0.09161479771137238,1,1,0,1,0.28680118058550286,0.1,0.0,0.1
107,107,1,0,0.0,0.9998525381088257,0.48179061585625754,18.742401750338423,0.20000000000000018,2.243616334753074,3,0.5008274160991011,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,1,0.9998525381088257,1,1,1,0.18529176712036133,0.7711833715438843,0.02863549068570137,0.014889351092278957,1,1,1,0,0.1,0.30082741609910113,0.1,0.0
108,108,1,1,6.2,0.9751154184341431,0.34445572428515203,14.261983024980477,0.0,2.0716252614006203,3,0.42347290647981917,WEAK,7.9105016900843985,6.879642934098145,0.17199107335245364,0,0.0,80.0,1,1,1,1,0.9751154184341431,1,1,1,0.15990221500396729,0.18604104220867157,0.5262300968170166,0.12782666087150574,1,1,1,0,0.1,0.1,0.22347290647981913,0.0
109,109,1,0,0.0,0.9999685287475586,0.4502186693064452,18.03072277962586,3.2,2.9866102868751376,3,0.48413967742007924,WEAK,13.746572130081837,11.400598981019312,0.2850149745254828,0,0.0,80.0,1,1,1,1,0.9999685287475586,1,1,1,0.7144502401351929,0.15297655761241913,0.011063721962273121,0.12150949239730835,1,1,0,1,0.2841396774200793,0.1,0.0,0.1
110,110,1,0,0.0,0.9998074173927307,0.6035699961943882,22.319408888531427,0.20000000000000018,2.683009734322323,3,0.5605608303292062,WEAK,13.392517326817174,12.144022102112576,0.30360055255281443,0,0.0,80.0,1,1,1,1,0.9998074173927307,1,1,1,0.0009427090408280492,0.9917949438095093,0.0010267351754009724,0.0062355706468224525,0,1,1,1,0.0,0.36056083032920627,0.1,0.1
111,111,1,1,6.2,0.9989376664161682,0.5070645002625392,19.24037913524139,0.0,2.5636853041755585,3,0.5137957762365702,WEAK,5.64328267626293,4.772977205870584,0.1193244301467646,0,0.0,80.0,1,1,1,1,0.9989376664161682,1,1,1,0.8167492151260376,0.025803348049521446,0.1080828607082367,0.04936463013291359,1,0,1,1,0.3137957762365703,0.0,0.1,0.1
112,112,1,0,0.0,0.9998743534088135,0.6047192318870959,22.352663667872257,3.2,3.6697975774993794,3,0.5610942482861094,WEAK,4.3778510714277905,3.755509067047155,0.09388772667617888,0,0.0,80.0,1,1,1,1,0.9998743534088135,1,1,1,0.9938884973526001,0.00028284924337640405,0.0027670515701174736,0.003061598399654031,1,0,1,1,0.3610942482861095,0.0,0.1,0.1
113,113,1,0,0.0,0.9994377493858337,0.41851734952532027,17.337087326845527,0.20000000000000018,1.2225089073083233,3,0.46678367576546687,GOOD,98.05725026171416,97.89154680764224,2.4472886701910563,0,0.0,80.0,1,1,1,1,0.9994377493858337,1,1,1,0.6577150821685791,0.2520243227481842,0.0036142603494226933,0.08664629608392715,1,1,0,1,0.2667836757654669,0.1,0.0,0.1
114,114,1,1,6.2,0.9973510503768921,0.5161246622359722,19.462342431021963,0.0,1.1323522671692352,3,0.5183656708132008,WEAK,4.4733427406804385,3.606265605563528,0.0901566401390882,0,0.0,80.0,1,1,1,1,0.9973510503768921,1,1,1,0.833113968372345,0.11260512471199036,0.027193477377295494,0.027087422087788582,1,1,1,0,0.3183656708132009,0.1,0.1,0.0
115,115,1,0,0.0,0.9999481439590454,0.4068440451321473,15.925651048674482,3.2,2.0682854057292506,3,0.46022786327764087,WEAK,12.686276080394373,10.562674457599373,0.2640668614399843,0,0.0,80.0,1,1,1,1,0.9999481439590454,1,1,1,0.124125175178051,0.6368869543075562,0.1455506831407547,0.09343718737363815,1,1,1,0,0.1,0.2602278632776409,0.1,0.0
116,116,1,0,0.0,0.9998643398284912,0.49931760511779105,19.124720834649473,0.20000000000000018,1.6344394684535881,3,0.5098558021058085,WEAK,19.028487130711945,17.353837491026507,0.4338459372756627,0,0.0,80.0,1,1,1,1,0.9998643398284912,1,1,1,0.8027690052986145,0.07956275343894958,0.019520927220582962,0.09814726561307907,1,1,0,1,0.30985580210580854,0.1,0.0,0.1
117,117,1,1,6.2,0.9977520108222961,0.5715970212114381,21.23959734239412,0.0,1.5548803879813824,3,0.545511493052333,WEAK,3.710885556159222,3.1823632188882236,0.0795590804722056,0,0.0,80.0,1,1,1,1,0.9977520108222961,1,1,1,0.010560738854110241,0.9336303472518921,0.04202978312969208,0.013779141940176487,0,1,1,1,0.0,0.3455114930523331,0.1,0.1
118,118,1,0,0.0,0.9932208061218262,0.45487376626062664,17.629334134937462,3.2,2.4919863908348687,3,0.48663615475641686,WEAK,12.169111006503954,10.51575988586055,0.2628939971465138,0,0.0,80.0,1,1,1,2,0.9932208061218262,0,1,1,0.19744756817817688,0.7228013873100281,0.00011483281559776515,0.07963613420724869,1,1,0,1,0.1,0.2866361547564169,0.0,0.1
119,119,1,0,0.0,0.992398202419281,0.42187499866812517,17.23598333633575,0.20000000000000018,2.2537401502711303,3,0.4686523735172091,WEAK,11.40737195923621,9.529849622549527,0.2382462405637382,0,0.0,80.0,1,1,1,1,0.992398202419281,1,1,1,0.1492920070886612,0.6637125015258789,0.020578227937221527,0.16641727089881897,1,1,0,1,0.1,0.26865237351720916,0.0,0.1
120,120,1,1,6.2,0.9407687187194824,0.4363172164618187,17.48964883485844,0.0,2.0202603006431765,3,0.4766066541510288,WEAK,10.858757880357725,9.339193985118166,0.23347984962795418,0,0.0,80.0,1,1,1,6,0.9407687187194824,0,6,0,0.027046283707022667,0.2071574330329895,0.07625503838062286,0.689541220664978,0,1,1,1,0.0,0.1,0.1,0.2766066541510288
121,121,1,0,0.0,0.9772483706474304,0.3757621838353587,16.117883147664166,3.2,3.2202603006431763,3,0.44229849547331557,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,1,0.9772483706474304,1,1,1,0.5816109776496887,0.05509811267256737,0.328754186630249,0.0345366932451725,1,1,1,0,0.24229849547331558,0.1,0.1,0.0
122,122,1,0,0.0,0.9831137657165527,0.5187596803706347,19.649992870212856,0.20000000000000018,1.9882181906034235,3,0.5196872158892526,GOOD,49.36828527200884,49.281684401590105,1.2320421100397527,0,0.0,80.0,1,1,1,1,0.9831137657165527,1,1,1,0.8378763198852539,0.0038771256804466248,0.1522713303565979,0.0059753055684268475,1,0,1,1,0.31968721588925264,0.0,0.1,0.1
123,123,1,1,6.2,0.9992807507514954,0.5484910908183254,20.449206249035548,0.0,0.17945351223657102,3,0.5343720263310561,GOOD,73.48866406323036,72.3505871346741,1.8087646783668525,0,0.0,80.0,1,1,1,1,0.9992807507514954,1,1,1,0.05151015892624855,0.8916978240013123,0.03690829500555992,0.019883714616298676,1,1,1,0,0.1,0.3343720263310561,0.1,0.0
124,124,1,0,0.0,0.9934952855110168,0.28766832698987255,14.460844320250224,3.2,0.0,3,0.3869946402975766,GOOD,66.69102066625905,65.49276102673977,1.6373190256684944,0,0.0,80.0,1,1,1,1,0.9934952855110168,1,1,1,0.2591429352760315,0.42666879296302795,0.2615080773830414,0.05268020182847977,1,1,1,0,0.1,0.18699464029757654,0.1,0.0
125,125,1,0,0.0,0.9140251278877258,0.2999016819075336,14.423496697735146,0.20000000000000018,0.0,3,0.39513761771875155,GOOD,61.642795272814055,61.193798992983744,1.5298449748245937,0,0.0,80.0,1,1,1,1,0.9140251278877258,1,1,1,0.3059788942337036,0.18573135137557983,0.06266919523477554,0.4456205368041992,1,1,0,1,0.10157234626146713,0.1,0.0,0.1935652714572844
126,126,1,1,6.2,0.9961996674537659,0.6068813013070747,22.437216787886012,0.0,0.0,3,0.5620964012329069,GOOD,52.60893188999997,52.45343738238904,1.3113359345597262,0,0.0,80.0,1,1,1,1,0.9961996674537659,1,1,1,0.00014522744459100068,0.9978276491165161,6.05182685831096e-05,0.0019665956497192383,1,1,0,1,0.1,0.362096401232907,0.0,0.1
127,127,1,0,0.0,0.9863953590393066,0.33531359358076285,14.44884026219835,3.2,0.9795012903788098,3,0.4178154607682163,WEAK,9.882272669577558,8.819948384847603,0.2204987096211901,0,0.0,80.0,1,1,1,1,0.9863953590393066,1,1,1,0.16971424221992493,0.5101191997528076,0.2182711958885193,0.10189542174339294,1,1,1,0,0.1,0.2178154607682163,0.1,0.0
128,128,1,0,0.0,0.9995757937431335,0.38891054563974914,16.449188116541713,0.20000000000000018,0.7375611320403473,3,0.44997023458857377,WEAK,11.953875174552199,9.6776063335385,0.24194015833846252,0,0.0,80.0,1,1,1,1,0.9995757937431335,1,1,1,0.3646688163280487,0.5860128402709961,0.01510208286345005,0.03421621769666672,1,1,0,1,0.11096125403381005,0.2390089805547637,0.0,0.1
129,129,1,1,6.2,0.9994639754295349,0.3835371022867384,15.966016029487292,0.0,0.500131370609286,3,0.4468508803044152,WEAK,10.628652154241726,9.49719045724245,0.23742976143106126,0,0.0,80.0,1,1,1,1,0.9994639754295349,1,1,1,0.4368634819984436,0.5018729567527771,0.05099751800298691,0.010266022756695747,1,1,1,0,0.15449015276481967,0.19236072753959557,0.1,0.0
130,130,1,0,0.0,0.9763450026512146,0.5891124827267402,21.893109828012683,3.2,1.700131370609286,3,0.5538064876315411,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,1,0.9763450026512146,1,1,1,0.0003744269779417664,0.9654746651649475,0.034088701009750366,6.222373485798016e-05,1,1,1,0,0.1,0.3538064876315411,0.1,0.0
131,131,1,0,0.0,0.8410393595695496,0.33951187787761367,15.155694061520988,0.20000000000000018,1.700131370609286,3,0.4204229477026984,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,1,0.8410393595695496,1,1,1,0.011714917607605457,0.4234328269958496,0.14775165915489197,0.41710060834884644,0,1,1,1,0.0,0.16217179556800995,0.1,0.1582511521346884
